transaction_id,date,dealer_id,car_id,sale_price,margin,channel
803,2023-04-20 23:58:09,10,1253,14621.950501737942,1666.9505017379415,auction
804,2024-05-10 15:08:51,10,1254,50198.5097769904,7149.509776990402,direct
805,2023-09-02 08:29:30,10,1256,45259.598546360074,5645.598546360074,direct
806,2025-04-26 05:00:26,10,1257,13805.618235760821,1544.6182357608213,wholesale
807,2023-09-02 10:01:11,10,1259,23830.177414176393,3432.1774141763926,direct
808,2024-09-03 05:41:12,10,1260,58934.97749992726,10030.977499927263,direct
809,2025-04-15 02:16:40,10,1261,44326.04554504266,5851.04554504266,direct
810,2024-07-02 01:28:12,10,1262,18390.019204793807,2096.019204793807,auction
811,2025-06-16 21:03:03,10,1263,30981.59660226475,4464.596602264752,wholesale
812,2026-01-24 19:59:35,10,1264,36092.61866603625,3279.618666036251,direct
813,2023-12-04 10:00:37,10,1265,23098.93457623825,2569.934576238251,auction
814,2025-12-20 17:17:29,10,1267,16369.599057121128,2273.5990571211278,auction
815,2023-07-21 13:45:31,10,1268,53225.07576172302,7133.075761723019,wholesale
816,2024-02-08 01:55:08,10,1269,43211.11849883043,7220.11849883043,direct
817,2024-01-26 03:59:16,10,1272,36176.85376033453,5479.853760334532,auction
818,2024-06-15 22:46:34,10,1273,32998.85492095098,4917.85492095098,auction
819,2026-01-18 03:18:59,10,1275,46497.81384160831,7865.813841608309,wholesale
820,2025-02-26 23:11:20,10,1280,51959.94203103896,6690.942031038961,auction
821,2025-11-09 15:43:08,10,1281,29851.77778474135,2554.777784741349,wholesale
822,2025-10-13 14:53:41,10,1284,16219.662857089856,2448.6628570898556,auction
823,2025-05-30 18:41:19,10,1286,38378.11631653235,4991.116316532352,auction
824,2024-09-03 06:29:26,10,1288,26434.57731186334,2299.5773118633406,wholesale
825,2023-03-30 07:31:26,10,1290,52631.25770081134,6777.257700811337,auction
826,2025-07-22 15:19:02,10,1293,22297.884257642178,2525.8842576421775,direct
827,2026-01-27 11:46:12,10,1294,29467.70928152348,3424.709281523479,auction
828,2023-04-14 11:05:39,10,1295,13506.442987140525,1872.4429871405246,auction
829,2025-09-04 12:50:24,10,1297,50454.78648426559,6393.786484265591,wholesale
830,2025-11-20 17:57:28,10,1300,12598.872006274569,1598.8720062745688,auction
831,2025-01-02 19:36:16,10,1302,27864.772773912875,3587.772773912875,wholesale
832,2025-10-27 02:00:15,10,1303,46877.735908719165,7963.735908719165,direct
833,2023-04-26 01:31:11,10,1304,48805.150348257055,7956.150348257055,wholesale
834,2025-05-25 08:23:56,10,1305,37087.59813573546,4326.598135735461,wholesale
835,2023-08-02 10:26:37,10,1307,19219.240804940753,2544.240804940753,direct
836,2025-04-01 05:48:50,10,1308,11668.03867196107,1125.0386719610706,wholesale
837,2025-06-21 08:40:30,10,1309,20386.060528513626,3071.060528513626,direct
838,2025-02-01 08:27:59,10,1310,47920.274347244645,4449.2743472446455,wholesale
839,2025-02-09 08:41:36,10,1311,29274.506772191115,4281.506772191115,wholesale
840,2023-06-13 06:56:52,10,1312,21678.366877779732,1865.366877779732,direct
841,2024-03-03 00:25:49,10,1313,31042.645320991836,4185.645320991836,wholesale
842,2024-12-09 04:49:43,11,1314,46426.519012238765,5650.519012238765,wholesale
843,2025-02-16 11:12:14,11,1316,46349.83432423115,3974.834324231153,direct
844,2024-08-22 15:03:04,11,1318,31233.181646888163,5251.1816468881625,auction
845,2026-01-03 02:48:48,11,1320,50314.26755203262,6856.267552032623,wholesale
846,2024-12-04 20:32:08,11,1321,14439.916166092218,2439.916166092218,direct
847,2025-02-19 14:47:51,11,1322,17166.032855564754,1691.0328555647538,direct
848,2023-05-06 02:30:46,11,1323,23818.9169038888,2475.9169038887994,wholesale
849,2025-10-13 06:50:25,11,1324,27235.794917640393,4554.794917640393,auction
850,2025-08-22 04:49:06,11,1328,20606.68208641031,2148.68208641031,wholesale
851,2024-04-16 23:48:58,11,1330,41567.92420507398,6292.924205073978,wholesale
852,2024-11-20 17:44:43,11,1331,35530.40995327054,4168.409953270537,wholesale
853,2023-05-04 22:22:21,11,1332,22217.469141734156,2411.4691417341564,direct
854,2025-07-23 00:36:03,11,1335,48555.462869327646,5159.462869327646,wholesale
855,2025-11-19 18:18:42,11,1336,29244.098553014745,2716.0985530147445,auction
856,2024-08-30 13:26:48,11,1337,13583.189165591977,2315.189165591977,wholesale
857,2024-10-22 16:14:06,11,1340,20909.974961605138,3292.9749616051377,auction
858,2024-04-08 00:47:36,11,1342,12259.94905008825,1092.9490500882494,auction
859,2023-11-06 22:08:01,11,1343,34998.60530647035,3434.605306470352,auction
860,2025-04-25 10:03:58,11,1344,44736.87569822114,6153.875698221142,auction
861,2023-07-01 16:57:16,11,1345,29940.429844364367,2877.4298443643675,direct
862,2025-05-30 01:14:35,11,1346,28498.54209654061,3037.5420965406083,wholesale
863,2024-04-12 14:33:40,11,1347,43034.052448740294,4815.0524487402945,direct
864,2024-01-29 20:48:41,11,1349,20696.174791968657,1819.1747919686568,auction
865,2025-04-03 14:34:05,11,1351,46976.35682206998,5882.356822069982,auction
866,2024-01-15 08:01:39,11,1352,39990.19678340823,5725.196783408232,direct
867,2023-08-23 07:51:05,11,1353,34958.31116117437,5176.311161174373,direct
868,2026-01-31 09:16:42,11,1354,29230.455783274734,3586.455783274734,direct
869,2024-08-21 22:09:21,11,1355,24897.31365311176,2997.31365311176,direct
870,2024-03-22 05:34:17,11,1356,44424.15197436697,4894.1519743669705,wholesale
871,2026-01-14 20:44:54,11,1357,24565.91091483916,2909.9109148391617,direct
872,2024-04-11 18:13:07,11,1359,46137.01264726631,5597.0126472663105,auction
873,2025-02-04 00:05:30,11,1360,32094.761182346996,5464.761182346996,wholesale
874,2026-01-04 05:53:47,11,1361,44145.60963082638,4683.60963082638,wholesale
875,2026-01-05 22:02:27,11,1362,20439.111084069846,1820.1110840698457,wholesale
876,2025-08-21 23:43:28,11,1364,28789.694564533227,2848.694564533227,direct
877,2024-01-02 18:12:44,11,1367,37827.925864877856,4134.925864877856,direct
878,2023-04-19 11:36:44,12,1370,26278.332672973127,2803.332672973127,wholesale
879,2025-05-26 19:32:34,12,1372,35898.30613769257,5146.306137692569,wholesale
880,2024-12-15 05:44:25,12,1373,13830.569509245452,1460.5695092454516,direct
881,2024-12-20 02:16:06,12,1375,42724.444361484326,3644.444361484326,auction
882,2023-11-21 19:06:02,12,1376,27734.508103466404,3535.5081034664036,auction
883,2023-06-06 22:40:15,12,1377,56932.97395155692,7204.973951556924,wholesale
884,2025-01-31 01:37:22,12,1378,13093.271969356301,1943.2719693563013,direct
885,2023-10-03 05:41:18,12,1380,18276.273616025966,2621.2736160259665,direct
886,2025-10-10 05:18:04,12,1381,33110.477126246755,3477.477126246755,wholesale
887,2024-01-30 15:13:56,12,1386,21680.3337673329,2196.3337673329006,auction
888,2023-09-09 20:58:09,12,1387,46197.54560321643,6497.545603216429,direct
889,2023-11-13 22:01:03,12,1388,22752.368204050133,2649.3682040501335,direct
890,2025-10-31 11:07:04,12,1389,22814.437117999893,3648.4371179998925,wholesale
891,2025-03-13 19:57:11,12,1390,39040.76100834534,3516.76100834534,direct
892,2025-12-01 15:45:01,12,1391,46968.593040317166,5419.593040317166,auction
893,2025-12-25 06:31:57,12,1393,16869.529963976445,2088.5299639764453,auction
894,2023-09-22 00:07:21,12,1394,22524.855512792314,3554.8555127923137,wholesale
895,2023-07-31 00:21:09,12,1396,40492.95319607501,6321.95319607501,wholesale
896,2026-02-06 04:28:07,12,1397,21013.963380286143,2199.9633802861426,auction
897,2025-06-02 11:17:54,12,1400,25207.927253310798,3076.927253310798,direct
898,2025-04-05 03:21:12,12,1401,43470.441676898925,6944.441676898925,wholesale
899,2024-10-07 08:36:56,12,1402,12476.705191395913,1566.705191395913,auction
900,2025-12-24 23:28:20,12,1403,18613.570237632463,1697.5702376324625,auction
901,2023-11-28 17:44:14,12,1405,19534.061632839792,2526.061632839792,direct
902,2025-03-23 08:33:30,12,1407,49121.24860939672,8141.248609396724,wholesale
903,2026-01-21 16:32:05,12,1410,51405.25159216385,7689.251592163848,auction
904,2023-11-23 08:37:59,12,1411,54088.77208124736,6120.7720812473635,wholesale
905,2025-11-02 05:59:38,12,1412,45518.851695837926,6548.851695837926,auction
906,2025-07-23 11:04:40,12,1413,53319.18694248897,6331.186942488966,wholesale
907,2024-10-10 22:57:05,12,1414,28099.448214962104,4597.4482149621035,direct
908,2025-10-11 10:55:38,12,1416,32022.96922401129,4352.969224011289,auction
909,2023-11-11 11:50:18,12,1418,29584.335983314697,3280.335983314697,wholesale
910,2025-07-09 15:38:14,12,1421,16548.529128120535,2812.5291281205355,auction
911,2025-08-18 16:34:11,12,1422,20243.849216904142,2817.849216904142,direct
912,2023-09-07 15:38:55,12,1424,27661.260807545623,4743.260807545623,auction
913,2023-06-04 18:14:50,12,1428,56736.67219931578,9417.672199315777,auction
914,2024-06-21 04:25:48,12,1429,54718.067232090194,5498.067232090194,auction
915,2025-08-04 17:25:21,12,1430,27170.793226744994,2975.793226744994,auction
916,2023-10-17 17:36:29,12,1432,41158.05186798645,4165.051867986447,wholesale
917,2025-04-02 01:44:51,12,1433,25355.738889008375,2226.738889008375,direct
918,2024-06-02 16:24:22,12,1434,25564.444890930365,3686.4448909303646,wholesale
919,2026-01-29 07:57:04,12,1435,38108.48604206172,5186.486042061719,auction
920,2025-10-20 08:29:17,12,1436,15681.026951013731,2588.0269510137314,direct
921,2025-01-30 11:40:14,12,1437,41912.918068914834,7187.918068914834,direct
922,2023-07-24 23:00:50,12,1438,11927.256634075546,1341.2566340755457,wholesale
923,2024-03-31 13:24:55,12,1441,37331.84903084965,3936.8490308496475,auction
924,2023-09-13 10:59:58,12,1442,18325.6090725382,1702.6090725381982,wholesale
925,2026-01-19 15:48:43,12,1443,16260.789147549487,2679.789147549487,auction
926,2024-10-02 15:25:23,12,1445,14073.412810616965,1402.4128106169646,auction
927,2024-02-15 05:27:38,12,1446,52867.21566582922,6820.215665829222,auction
928,2024-03-07 17:40:46,12,1448,56646.54352137054,8129.543521370542,direct
929,2023-03-23 17:35:37,12,1452,18099.00370857154,2845.003708571541,auction
930,2023-12-06 21:27:51,12,1454,14460.144266043355,2380.144266043355,auction
931,2025-12-16 19:53:13,12,1455,24695.038391289756,2317.038391289756,wholesale
932,2024-11-07 16:03:44,12,1456,26448.67491777238,2306.6749177723796,auction
933,2025-03-09 04:43:55,12,1459,39568.190380210115,5832.190380210115,wholesale
934,2026-01-16 11:54:00,12,1460,38306.592495920966,6321.592495920966,wholesale
935,2023-07-13 05:11:39,12,1461,26487.83058860798,2977.8305886079797,direct
936,2025-09-17 02:34:01,12,1462,40739.80780286335,6452.807802863354,wholesale
937,2025-12-03 23:22:02,12,1463,14102.788058870206,1491.7880588702064,auction
938,2024-01-11 12:55:09,12,1464,25750.64318697041,3858.64318697041,auction
939,2023-08-14 09:24:54,12,1465,51596.122497355165,7216.122497355165,auction
940,2025-03-03 14:43:07,12,1466,24679.961902445353,3892.961902445353,wholesale
941,2023-11-08 22:22:35,12,1467,43189.66287871585,6780.662878715848,wholesale
942,2024-09-04 11:40:53,12,1468,16461.58548084655,2409.5854808465483,auction
943,2023-09-24 06:40:22,12,1469,19503.92485461854,1765.9248546185408,direct
944,2024-11-22 02:29:24,12,1470,25501.124680170247,3490.1246801702473,auction
945,2024-08-21 22:13:56,12,1473,46953.23864114235,8061.23864114235,wholesale
946,2024-07-19 10:08:39,12,1474,48378.38569320507,4861.385693205069,auction
947,2024-01-29 07:23:26,12,1475,58799.6766302427,9351.676630242699,wholesale
948,2025-04-14 02:00:59,12,1476,22484.619856271354,3653.6198562713544,direct
949,2024-10-02 19:21:32,12,1478,32378.786744056448,4561.786744056448,direct
950,2024-02-19 17:03:39,12,1481,56036.6629914122,6040.662991412202,auction
951,2023-06-06 12:42:50,12,1482,18287.65833875597,1768.6583387559695,auction
952,2025-09-27 10:10:45,13,1483,19080.254801075345,3169.2548010753453,wholesale
953,2024-07-05 22:30:10,13,1485,46088.18963032777,4194.189630327768,direct
954,2023-07-28 14:07:58,13,1486,39720.00665923981,5206.006659239807,auction
955,2024-09-26 06:50:56,13,1487,13351.353609441358,1250.3536094413575,auction
956,2025-01-31 23:41:39,13,1488,24001.596175219718,2670.596175219718,wholesale
957,2023-10-29 12:12:15,13,1489,25913.790933959015,3628.790933959015,auction
958,2025-12-05 07:31:40,13,1490,32596.788236240784,5442.788236240784,wholesale
959,2025-01-20 14:32:43,13,1492,40145.17756923753,5570.17756923753,wholesale
960,2024-07-25 04:48:50,13,1494,13755.457105908707,2119.4571059087066,direct
961,2024-10-13 11:28:15,13,1495,59627.5827852739,9898.582785273902,wholesale
962,2023-08-15 02:44:19,13,1498,54025.13290186561,7225.132901865611,wholesale
963,2025-09-13 08:35:50,13,1500,17273.770615318237,1873.770615318237,wholesale
964,2025-04-29 02:06:20,13,1501,13445.58882850092,1535.5888285009205,auction
965,2025-04-24 10:59:07,13,1502,12478.248338684476,2000.248338684476,direct
966,2023-11-17 06:25:29,13,1505,40963.733258450404,4914.733258450404,auction
967,2023-05-22 17:01:34,13,1506,57556.78145923174,9807.781459231737,wholesale
968,2024-01-25 03:49:36,13,1508,17857.861400212434,2183.861400212434,auction
969,2025-03-26 19:54:42,13,1509,28412.63077437263,2823.6307743726284,auction
970,2025-02-05 11:42:46,13,1511,45858.92530160321,5021.925301603209,wholesale
971,2025-01-10 15:40:32,13,1512,51454.785698106934,6988.785698106934,auction
972,2025-12-06 18:10:29,13,1513,39758.264124671645,4799.264124671645,auction
973,2025-03-05 14:14:33,13,1514,33747.048605771204,5773.048605771204,wholesale
974,2025-05-13 05:21:32,13,1516,47128.48694595882,6353.486945958823,direct
975,2025-08-17 21:43:07,13,1517,49051.293169951554,4170.293169951554,auction
976,2023-10-14 04:00:40,13,1518,26124.109488404658,3900.109488404658,direct
977,2023-11-24 08:16:26,13,1519,21540.86019808523,2302.860198085229,direct
978,2025-03-06 06:14:36,13,1520,22142.007128496676,1947.0071284966762,auction
979,2025-03-19 00:12:36,13,1521,44544.282133666995,4092.282133666995,auction
980,2025-06-17 01:03:19,13,1523,52408.03612217148,8999.036122171477,wholesale
981,2025-07-03 01:07:16,13,1526,43726.285653559054,6484.2856535590545,auction
982,2025-09-06 17:31:02,13,1527,54969.586370369914,8049.586370369914,direct
983,2023-10-05 02:39:55,13,1532,22016.326498759536,2059.3264987595358,wholesale
984,2025-10-11 15:49:02,13,1534,15241.593952141282,2104.593952141282,auction
985,2023-10-06 14:59:50,13,1535,49612.66296299693,6206.662962996932,auction
986,2024-12-31 03:09:27,13,1536,23532.909786031843,3328.9097860318434,auction
987,2023-10-04 16:12:02,13,1537,24441.257237410293,2877.257237410293,wholesale
988,2023-10-04 18:51:05,13,1538,37975.98878516683,3747.988785166832,wholesale
989,2025-09-20 19:21:56,13,1540,57313.6915942513,7375.691594251301,direct
990,2024-06-26 02:23:14,13,1541,55741.1266252348,6048.1266252348,direct
991,2023-07-05 22:58:48,13,1542,40033.66869603569,5275.668696035689,auction
992,2023-08-26 04:12:08,13,1543,12937.87086161203,1905.8708616120293,direct
993,2024-06-14 11:34:38,13,1546,21211.95798135948,3010.957981359479,auction
994,2025-06-08 03:37:09,13,1549,38251.86158211933,6527.861582119331,auction
995,2025-05-29 18:56:25,13,1550,33909.84158686764,4820.841586867638,auction
996,2023-11-19 20:42:01,13,1553,15567.490746628528,1753.4907466285276,wholesale
997,2023-09-14 23:30:42,13,1555,24801.927168781087,2169.927168781087,direct
998,2023-11-02 19:20:07,13,1557,32384.00229013022,4951.002290130222,direct
999,2025-06-15 20:09:28,13,1558,52698.17868466653,7570.178684666527,direct
1000,2024-06-15 05:16:47,13,1561,28705.406162788033,4100.406162788033,direct
1001,2024-09-17 03:22:45,13,1562,31789.631362457076,4454.631362457076,auction
1002,2024-07-22 07:47:05,13,1566,30762.3645763881,4267.3645763880995,wholesale
1003,2023-07-13 18:22:56,13,1567,14641.130565445483,2111.1305654454827,auction
1004,2024-12-02 04:47:30,13,1568,28742.61072959708,3049.6107295970796,wholesale
1005,2025-08-13 07:09:46,13,1572,32390.18569793229,3910.185697932291,direct
1006,2025-03-07 10:23:27,13,1575,34529.112004733826,3650.1120047338263,direct
1007,2024-04-23 15:51:22,13,1578,54469.35923415914,6870.359234159143,direct
1008,2025-02-08 09:02:30,13,1581,16732.88537163605,2757.88537163605,direct
1009,2026-01-26 13:46:18,13,1583,49183.15161560768,7688.151615607683,auction
1010,2023-05-08 14:19:07,13,1585,31197.530068829554,4460.530068829554,wholesale
1011,2024-03-17 14:07:35,13,1586,25490.884276237597,2806.884276237597,wholesale
1012,2024-08-01 23:40:03,13,1588,42715.83523913349,4865.835239133492,direct
1013,2025-08-21 07:59:43,13,1589,42455.82669007218,5606.826690072179,auction
1014,2025-02-09 10:47:49,13,1591,27682.03780482775,4051.037804827749,wholesale
1015,2025-05-23 00:11:49,13,1592,35951.314482169124,3333.314482169124,direct
1016,2025-07-09 13:43:23,13,1593,42086.74778299033,7151.747782990329,wholesale
1017,2025-03-19 00:49:58,13,1594,39063.25353701352,3702.253537013523,direct
1018,2024-10-30 22:50:44,13,1595,52723.13067833516,5969.130678335161,wholesale
1019,2024-05-21 06:25:12,13,1596,19746.745113879566,2817.745113879566,direct
1020,2023-07-18 00:23:08,13,1597,31428.142263410493,3380.142263410493,auction
1021,2024-03-04 00:34:16,13,1599,19616.302968816646,2610.302968816646,auction
1022,2024-11-01 19:18:30,13,1600,32388.56803589428,5510.568035894281,wholesale
1023,2025-11-12 07:24:52,13,1602,47478.4390135904,7870.439013590403,wholesale
1024,2025-01-26 21:55:03,13,1603,46467.20133233659,5169.20133233659,auction
1025,2023-10-19 13:55:32,13,1604,47306.81230457974,5095.81230457974,direct
1026,2024-04-11 11:27:09,13,1605,36769.799035524804,3701.799035524804,direct
1027,2023-08-29 08:38:04,13,1607,21084.381182553865,2491.381182553865,auction
1028,2025-02-23 18:14:02,13,1609,37411.38145411491,3934.3814541149113,wholesale
1029,2023-06-30 22:07:54,13,1610,39165.47505263649,3637.475052636488,direct
1030,2025-11-02 18:06:04,13,1612,54957.4289497252,7743.428949725203,wholesale
1031,2023-09-03 11:01:28,13,1613,47215.735021947956,7330.735021947956,wholesale
1032,2024-11-17 09:20:48,13,1614,17371.98043460357,1885.9804346035708,auction
1033,2025-02-14 02:01:13,13,1615,50398.86770946619,7266.867709466191,auction
1034,2024-02-22 23:44:54,13,1616,28185.115438953253,4140.115438953253,wholesale
1035,2025-09-26 21:36:10,13,1617,20749.72580150333,2178.7258015033294,wholesale
1036,2025-06-24 07:35:27,13,1618,42791.30739236245,5211.307392362447,direct
1037,2025-12-27 15:43:55,13,1620,26656.66238050826,2480.66238050826,wholesale
1038,2023-12-17 11:08:00,13,1622,54522.83433953496,9281.834339534958,auction
1039,2023-07-18 02:35:22,13,1627,35232.692085931434,5914.692085931434,direct
1040,2025-06-27 06:20:04,13,1628,19119.33592085764,2847.3359208576403,wholesale
1041,2023-09-08 08:18:30,13,1629,16727.119211453286,2273.119211453286,wholesale
1042,2024-05-03 11:59:25,13,1630,34200.62308160096,5614.623081600963,auction
1043,2024-12-26 10:53:19,13,1632,15902.951362979993,2495.951362979993,wholesale
1044,2023-08-20 10:16:12,13,1633,43815.296057591644,7390.296057591644,direct
1045,2024-01-13 17:50:15,13,1634,29607.93642390015,2635.9364239001516,auction
1046,2024-11-07 18:26:29,13,1635,51843.33861652506,4689.338616525063,wholesale
1047,2025-05-13 09:29:48,13,1637,56147.51993677317,8783.51993677317,wholesale
1048,2025-04-01 13:54:17,13,1638,51317.32403761607,8470.324037616068,wholesale
1049,2024-05-30 05:01:06,13,1640,41219.46580193066,4851.465801930659,auction
1050,2023-12-23 02:57:17,13,1642,39300.209245863545,3569.209245863545,wholesale
1051,2025-06-01 17:57:16,13,1643,46199.039078766495,7112.039078766495,direct
1052,2025-10-06 06:41:34,13,1645,18002.4496644489,2709.449664448901,auction
1053,2025-06-03 11:19:04,13,1646,29393.52596151927,4969.52596151927,auction
1054,2024-11-17 17:27:07,13,1649,40134.73693859309,3960.736938593087,auction
1055,2023-06-13 19:46:51,13,1650,39817.9188596045,6583.918859604499,direct
1056,2024-02-20 11:34:19,13,1651,51284.60793972818,5444.607939728179,wholesale
1057,2024-06-27 02:41:52,13,1652,18071.011653867645,2418.011653867645,auction
1058,2025-05-08 05:25:43,13,1655,13574.378219860473,1997.378219860473,auction
1059,2025-02-26 18:05:46,13,1656,22150.4021439348,2775.4021439348,auction
1060,2025-08-07 06:37:41,13,1657,32513.54739402502,3555.5473940250195,direct
1061,2025-07-29 08:14:38,13,1659,24809.672684456335,3048.6726844563345,auction
1062,2024-01-22 19:23:12,13,1660,21328.35358895807,2135.3535889580708,direct
1063,2025-05-14 11:09:18,13,1661,51421.053533686434,6213.053533686434,direct
1064,2023-06-18 16:08:15,13,1662,29640.5027738401,3412.5027738401004,direct
1065,2023-07-22 04:17:51,13,1663,53109.978328549994,6968.978328549994,wholesale
1066,2025-01-14 09:21:24,13,1667,20457.981865986367,2585.9818659863668,wholesale
1067,2024-08-03 21:49:44,13,1668,26354.176153335055,3315.1761533350546,auction
1068,2024-04-06 04:23:53,13,1669,28225.890634462463,4472.890634462463,auction
1069,2025-11-08 20:51:47,13,1670,15278.682687079494,1364.682687079494,auction
1070,2024-08-11 20:20:30,13,1672,29494.454913139296,4650.454913139296,auction
1071,2023-09-14 12:43:31,13,1673,22353.948765404177,3038.948765404177,direct
1072,2024-06-14 10:46:19,14,1674,20966.610959748377,1954.6109597483774,wholesale
1073,2023-06-25 20:49:05,14,1675,27317.222652523815,3923.2226525238148,direct
1074,2024-02-27 14:49:34,14,1676,35764.86572930945,4139.865729309451,wholesale
1075,2024-09-24 00:47:50,14,1677,14342.233839185905,1992.2338391859048,wholesale
1076,2024-06-09 13:02:47,14,1679,46993.86630924954,7348.866309249541,direct
1077,2025-04-01 04:47:53,14,1680,27542.718453970734,2949.718453970734,wholesale
1078,2025-12-06 08:28:51,14,1681,46918.67155752344,4153.671557523441,wholesale
1079,2024-01-09 08:12:00,14,1682,42031.12615323402,6364.126153234021,auction
1080,2025-09-26 13:35:48,14,1683,41631.05577351517,4954.055773515167,auction
1081,2024-06-03 09:37:09,14,1684,55677.82997690159,7256.829976901587,wholesale
1082,2023-08-14 20:58:44,14,1685,12265.576405145883,2036.5764051458827,auction
1083,2024-06-09 09:03:12,14,1686,14966.564820843321,1524.5648208433213,wholesale
1084,2025-05-08 11:45:27,14,1687,27556.761376209757,2944.761376209757,wholesale
1085,2025-08-19 00:13:39,14,1688,46862.44961602513,6879.449616025129,auction
1086,2023-06-21 22:41:23,14,1689,54417.10907726002,8747.109077260022,auction
1087,2024-10-27 15:45:05,14,1690,21531.67962203267,3512.6796220326687,auction
1088,2025-10-06 05:29:14,14,1692,26042.26511318904,2885.2651131890416,wholesale
1089,2024-08-15 01:11:27,14,1693,28781.305006648457,3074.3050066484575,wholesale
1090,2025-10-11 15:56:48,14,1694,14087.600153529303,1492.6001535293035,auction
1091,2024-09-28 09:28:35,14,1695,52370.22558329797,6291.225583297972,direct
1092,2024-10-29 15:01:57,14,1696,35877.41260014763,3190.4126001476325,wholesale
1093,2025-11-01 10:09:31,14,1697,20107.214880797655,2526.2148807976555,wholesale
1094,2025-09-29 13:37:29,14,1698,57563.97447912752,9647.974479127522,wholesale
1095,2024-03-28 13:12:48,14,1700,37548.51982739915,3927.519827399148,wholesale
1096,2024-07-29 19:22:56,14,1706,30933.157849905147,2764.1578499051466,wholesale
1097,2024-12-11 20:42:19,14,1707,50051.088682425616,4482.088682425616,direct
1098,2024-12-18 00:47:43,14,1709,24565.66256142355,2352.662561423549,auction
1099,2023-07-09 10:52:15,14,1714,57151.21047157943,7240.210471579427,auction
1100,2026-01-10 02:48:12,14,1717,11379.020733051793,1058.0207330517933,wholesale
1101,2023-08-25 06:51:28,14,1718,18179.06487905851,1833.064879058511,wholesale
1102,2025-06-20 17:30:33,14,1719,24617.72477460086,2939.7247746008616,direct
1103,2025-07-07 03:45:59,14,1720,48445.76095591725,5285.760955917249,wholesale
1104,2025-11-12 18:31:12,14,1723,47821.18407066395,4722.184070663949,wholesale
1105,2025-12-09 21:09:26,14,1724,22281.32625358015,2956.3262535801514,auction
1106,2024-06-11 02:30:41,14,1726,23696.21775676199,4070.217756761991,direct
1107,2024-04-18 19:29:54,14,1728,36292.02664599256,4673.026645992562,wholesale
1108,2023-05-16 11:00:36,14,1729,13785.332042886806,1280.3320428868064,auction
1109,2025-08-07 01:59:35,14,1730,17961.074801303916,2890.0748013039156,auction
1110,2023-09-26 03:35:57,14,1731,15545.276694041428,1416.2766940414276,auction
1111,2024-10-19 22:32:07,14,1732,17443.578491578042,1775.5784915780423,auction
1112,2024-08-17 09:37:02,14,1734,32736.886295704444,3729.886295704444,wholesale
1113,2023-08-16 21:58:46,14,1735,58964.85715036922,9491.857150369222,auction
1114,2024-02-29 04:26:32,14,1737,38851.4080455478,3397.4080455478033,direct
1115,2024-02-11 08:47:20,14,1738,52257.023405402404,8828.023405402404,wholesale
1116,2024-03-04 05:25:17,14,1740,43579.03067664219,6415.030676642193,direct
1117,2024-10-19 17:23:45,14,1741,31309.99380543081,3234.9938054308113,wholesale
1118,2023-09-19 06:27:02,14,1742,40918.31176271326,5334.31176271326,auction
1119,2025-09-05 16:29:20,14,1743,33035.72044735081,3660.72044735081,auction
1120,2024-11-23 04:24:47,14,1744,38551.961424258996,4423.961424258996,auction
1121,2024-07-15 00:29:29,14,1745,46697.7015640893,5253.7015640893005,auction
1122,2023-12-23 00:23:40,14,1746,18558.31971486514,3096.3197148651416,wholesale
1123,2023-06-27 12:21:56,14,1749,51246.84017915906,8166.840179159059,wholesale
1124,2024-09-09 05:02:27,14,1750,13693.572754070645,1706.5727540706448,direct
1125,2024-01-24 15:37:49,14,1755,24888.614303991304,3034.614303991304,direct
1126,2024-06-28 18:01:52,14,1756,14057.022251940509,2080.022251940509,direct
1127,2025-03-01 13:30:47,14,1757,48302.61904302798,4092.619043027982,wholesale
1128,2023-12-28 15:01:30,14,1759,58439.99480647559,8878.994806475588,auction
1129,2024-03-18 03:55:00,14,1761,55413.41386663081,8010.413866630814,direct
1130,2025-04-07 20:21:27,14,1762,25352.23550319868,2500.235503198681,wholesale
1131,2024-10-19 05:08:21,14,1763,41755.61743043151,7022.617430431506,direct
1132,2025-04-30 20:18:32,15,1767,31846.31926180499,4175.319261804991,auction
1133,2023-09-11 02:45:49,15,1768,40784.390826984156,5836.390826984156,direct
1134,2025-01-29 04:35:01,15,1769,44895.068447655554,5526.068447655554,auction
1135,2023-06-07 03:24:31,15,1770,50973.191145909615,6067.191145909615,auction
1136,2024-07-18 20:11:19,15,1772,44655.53876048991,3805.538760489908,direct
1137,2025-11-14 15:23:20,15,1773,42883.204883639344,6664.204883639344,wholesale
1138,2024-12-14 04:28:11,15,1776,31564.47371365354,4160.4737136535405,wholesale
1139,2025-12-18 17:16:21,15,1778,42441.89020929807,6515.890209298072,auction
1140,2025-02-03 11:19:46,15,1779,21910.43370218652,3624.4337021865213,direct
1141,2025-01-14 18:00:32,15,1780,38610.93952905754,4473.939529057541,auction
1142,2023-08-21 10:35:53,15,1782,39252.49157029254,6724.491570292543,wholesale
1143,2024-10-31 05:25:15,15,1783,32460.860410831476,3750.8604108314757,auction
1144,2025-01-25 19:31:44,15,1784,18845.753911563956,1695.7539115639556,wholesale
1145,2025-08-12 01:29:05,15,1785,44098.340144958005,4005.340144958005,wholesale
1146,2025-02-09 20:10:10,15,1787,29002.539913479035,4288.539913479035,direct
1147,2023-05-08 08:56:38,15,1788,41019.538423492086,3726.5384234920857,wholesale
